epoch,train_loss,val_loss,val_top1,val_top5,val_f1,lr
21,1.490097150087286,1.61560569190979,0.7619999647140503,0.9599999189376831,0.759015679359436,0.0028907757818501818
22,1.4482221059830296,1.7023366813659668,0.7459999322891235,0.9340000152587891,0.7504674196243286,0.002870318186463902
23,1.423774299231404,1.5221696243286134,0.8019999265670776,0.9499999284744263,0.8013330698013306,0.002848191069448751
24,1.3835263545598682,1.595666400909424,0.777999997138977,0.9519999623298645,0.7775183916091919,0.0028244213892883907
25,1.3401101001673907,1.5224184284210205,0.7960000038146973,0.965999960899353,0.7902723550796509,0.0027990381056766586
26,1.3256621861577988,1.533477931022644,0.7860000133514404,0.9539999961853027,0.7888871431350708,0.002772072144234639
27,1.2984701482330059,1.4623084735870362,0.8159999847412109,0.9580000042915344,0.8194564580917358,0.0027435563588325625
28,1.264896646437997,1.437442283630371,0.8299999833106995,0.9599999189376831,0.829525351524353,0.0027135254915624215
29,1.254707740387293,1.42630246925354,0.8220000267028809,0.9739999771118164,0.8164404034614563,0.0026820161304100835
30,1.2044328263489457,1.4791976985931397,0.8119999766349792,0.9599999785423279,0.8083502054214478,0.0026490666646784675
31,1.2151475140718335,1.4307807331085205,0.8240000009536743,0.9559999704360962,0.8232372403144836,0.0026147172382160917
32,1.1812195103563614,1.367257264137268,0.8499999642372131,0.972000002861023,0.8501532077789307,0.002579009700507977
33,1.1714939689056618,1.4056473846435547,0.843999981880188,0.9639999866485596,0.8398888111114502,0.002541987555688496
34,1.1561871931385366,1.354997817993164,0.8579999804496765,0.965999960899353,0.8611099720001221,0.0025036959095382874
35,1.1299048088934949,1.4387667808532716,0.8259999752044678,0.9559999704360962,0.8256061673164368,0.002464181414529809
36,1.117137202656732,1.3218807411193847,0.8619999885559082,0.972000002861023,0.8608478307723999,0.0024234922129884877
37,1.103294465685329,1.386314926147461,0.8420000076293945,0.9660000205039978,0.842515230178833,0.0023816778784387102
38,1.1031494520200384,1.3998768253326417,0.8460000157356262,0.965999960899353,0.8475333452224731,0.0023387893552061206
39,1.089473984766671,1.2735999069213868,0.8839999437332153,0.9739999771118164,0.8832970857620239,0.0022948788963498075
40,1.084401745630802,1.345301176071167,0.8539999723434448,0.972000002861023,0.8534290194511414,0.0022500000000000003
41,1.0655599811329461,1.341594976425171,0.8679999709129333,0.9559999704360962,0.8689262866973877,0.002204207344178836
42,1.0549232820852412,1.3620400886535644,0.843999981880188,0.9559999704360962,0.8472434878349304,0.002157556720183616
43,1.0526261798288643,1.4451321353912354,0.8259999752044678,0.9459999799728394,0.8271249532699585,0.0021101049646137003
44,1.0312921131643245,1.2596806163787841,0.8739999532699585,0.972000002861023,0.8716548085212708,0.002061909890123868
45,1.0308333794723588,1.2876304550170898,0.8739999532699585,0.9699999094009399,0.8707641363143921,0.0020130302149885034
46,1.0210882876628307,1.3128619337081908,0.8600000143051147,0.9679999351501465,0.8611407279968262,0.0019635254915624212
47,1.0095616257088211,1.2359752445220946,0.8819999694824219,0.9800000190734863,0.8829652667045593,0.0019134560337254985
48,1.0070018584884453,1.2652481956481934,0.8560000061988831,0.984000027179718,0.8544161319732666,0.0018628828433995017
49,0.9908007445548855,1.2216998949050903,0.8799999952316284,0.9839999675750732,0.8786969184875488,0.001811867536226639
50,0.9822611438390447,1.222850079536438,0.8920000195503235,0.9739999771118164,0.8901764154434204,0.0017604722665003957
51,0.984183051591099,1.234280930519104,0.8880000114440918,0.9740000367164612,0.8862035274505615,0.0017087596514400983
52,0.9717963288595866,1.2664806995391846,0.8700000047683716,0.9800000190734863,0.868183970451355,0.0016567926949014801
53,0.965894613462494,1.235331563949585,0.8919999599456787,0.9800000190734863,0.8909758925437927,0.001604634710616188
54,0.9598898303427471,1.2646860237121582,0.8659999966621399,0.9779999852180481,0.8678017258644104,0.0015523492450537518
55,0.9508083389733476,1.1823502712249756,0.9139999151229858,0.9819999933242798,0.9122197031974792,0.0015
56,0.9424080682055306,1.2291593866348267,0.8899999856948853,0.9699999094009399,0.8898786306381226,0.001447650754946249
57,0.9341660830057802,1.1727945737838745,0.8999999761581421,0.9819999933242798,0.8980855345726013,0.001395365289383812
58,0.9314781862092661,1.2086487216949462,0.9099999666213989,0.9779999852180481,0.9075194597244263,0.00134320730509852
59,0.9206116719907517,1.1556421022415162,0.8880000114440918,0.9920000433921814,0.8883154988288879,0.0012912403485599018
60,0.9098717051127739,1.2047178020477296,0.887999951839447,0.9799999594688416,0.8880141377449036,0.0012395277334996044
61,0.9151728438087009,1.2016679763793945,0.8880000114440918,0.9779999852180481,0.8862749338150024,0.0011881324637733612
62,0.9082795177974865,1.1538767795562743,0.8999999761581421,0.9880000352859497,0.8988203406333923,0.0011371171566004982
63,0.9049974280226454,1.1741192054748535,0.903999924659729,0.9860000014305115,0.9004877805709839,0.0010865439662745013
64,0.8968936331435406,1.1540904121398925,0.903999924659729,0.9839999675750732,0.903174102306366,0.001036474508437579
65,0.8907623842530883,1.115982222557068,0.9279999732971191,0.9919999837875366,0.9279477596282959,0.000986969785011497
66,0.8893998249892555,1.1373900690078735,0.9119999408721924,0.9899999499320984,0.9119777083396912,0.0009380901098761319
67,0.8854477098247541,1.15669948387146,0.8939999938011169,0.9860000014305115,0.8956541419029236,0.0008898950353862999
68,0.8790238797399575,1.118590337753296,0.9119999408721924,0.9880000352859497,0.9114769697189331,0.0008424432798163837
69,0.8727194442616136,1.1464598455429078,0.8919999599456787,0.9880000352859497,0.8919804096221924,0.0007957926558211642
70,0.8675349645080249,1.1189788827896119,0.9159999489784241,0.9880000352859497,0.9154650568962097,0.0007500000000000003
71,0.86531583016328,1.127676523208618,0.9140000343322754,0.9899999499320984,0.9138686656951904,0.0007051211036501928
72,0.8628705512194403,1.1161103763580322,0.9179999828338623,0.9879999756813049,0.9182956218719482,0.0006612106447938799
73,0.8568129603812576,1.1088191738128663,0.9259999990463257,0.9860000014305115,0.9263268709182739,0.0006183221215612905
74,0.8532674399886823,1.1182378940582276,0.9199999570846558,0.9859999418258667,0.9195844531059265,0.0005765077870115126
75,0.851817042156811,1.1070199785232544,0.9300000071525574,0.9859999418258667,0.9292327165603638,0.000535818585470191
76,0.8486178820224393,1.1175684833526611,0.9160000085830688,0.9859999418258667,0.915164589881897,0.0004963040904617127
77,0.8492461724271415,1.1074147090911866,0.9199999570846558,0.9900000095367432,0.9190808534622192,0.0004580124443115045
78,0.8442200203518679,1.1060978326797486,0.9199999570846558,0.9919999837875366,0.917976975440979,0.0004209902994920233
79,0.8429674270101446,1.1069175357818604,0.9199999570846558,0.9900000095367432,0.918795108795166,0.00038528276178390904
80,0.8421141856012873,1.0916863861083985,0.9200000166893005,0.9900000095367432,0.9204448461532593,0.0003509333353215332
81,0.8350724332098646,1.1056568279266357,0.9319999814033508,0.9900000095367432,0.9313186407089233,0.00031798386958991714
82,0.8362065520443479,1.0989653692245482,0.9300000667572021,0.9900000095367432,0.9295909404754639,0.000286474508437579
83,0.835367528808389,1.1041506872177125,0.9220000505447388,0.9899999499320984,0.9217625856399536,0.0002564436411674376
84,0.8314764481286355,1.0898839673995973,0.9340000152587891,0.9900000095367432,0.9332702159881592,0.00022792785576536108
85,0.8308850608450208,1.0905552673339844,0.9259999990463257,0.9900000095367432,0.9254263639450073,0.00020096189432334193
86,0.829062516492091,1.0976148929595948,0.9239999651908875,0.9879999756813049,0.9239444732666016,0.00017557861071160983
87,0.8260397278799559,1.0974750108718871,0.9300000071525574,0.9900000095367432,0.9297952651977539,0.00015180893055124944
88,0.8268090217042103,1.0902114772796632,0.937999963760376,0.9919999837875366,0.9368131756782532,0.00012968181353609887
89,0.8249322953508333,1.0907824697494506,0.9359999895095825,0.9919999837875366,0.9349848031997681,0.00010922421814981903
90,0.8237826010257032,1.0866549434661865,0.9359999895095825,0.9939999580383301,0.934313178062439,9.046106882113752e-05
91,0.823605051088008,1.0886986112594605,0.9359999895095825,0.9939999580383301,0.9350100755691528,7.341522555726971e-05
92,0.8228298119787572,1.0867006311416625,0.9359999895095825,0.9919999837875366,0.9348686933517456,5.8107456092522e-05
93,0.8228564252847739,1.088593687057495,0.9320000410079956,0.9939999580383301,0.9315959811210632,4.455641058600529e-05
94,0.8225456433800891,1.0847199964523315,0.9340000152587891,0.9919999837875366,0.9332273006439209,3.2778598899291464e-05
95,0.8207972666611489,1.0945803003311156,0.9320000410079956,0.9939999580383301,0.9312828183174133,2.2788370481687967e-05
96,0.8207566832138953,1.0870712127685547,0.9340000152587891,0.9919999837875366,0.9328181743621826,1.4597896887644623e-05
97,0.8215894306621387,1.0885480890274049,0.9399999976158142,0.9939999580383301,0.9392070770263672,8.217156947590064e-06
98,0.8209074488245978,1.0861997871398925,0.9380000233650208,0.9919999837875366,0.9366666674613953,3.653924610263703e-06
99,0.8206371413187638,1.0891006717681884,0.9399999976158142,0.9939999580383301,0.9390555620193481,9.137594713563567e-07
100,0.8199516068641488,1.0868391094207763,0.9359999895095825,0.9919999837875366,0.9350757598876953,0.0
